"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "Gobs" "ETact" "Q" "fVG" "fGS" "fQS" "dSM" "dSMeq" "dG" "hS" "hQ" "W"
1348387200 20120923080000 0 0.1264 0.0013 0 0 0 0 0.0964 0 -0.1894 0 0 339.62 339.54 1632.03 0.76 0 0.0051
1348390800 20120923090000 0 0.1787 0.0014 0 0 0 0 0.1362 0 -0.4003 0 0 339.76 339.65 1632.44 0.76 0 0.005
1348394400 20120923100000 0 0.1526 0.0014 0 0 0 0 0.1162 0 -0.5188 0 0 339.88 339.8 1632.96 0.76 0 0.0049
1348398000 20120923110000 0 0.138 0.0013 0 0 0 0 0.1051 0 -0.3801 0 0 339.98 339.91 1633.34 0.75 0 0.0049
1348401600 20120923120000 0 0.2005 0.0013 0 0 0 0 0.1526 0 -0.3749 0 0 340.14 340.01 1633.72 0.75 0 0.0048
1348405200 20120923130000 0 0.1104 0.0014 0 0 0 0 0.0839 0 -0.607 0 0 340.22 340.18 1634.34 0.75 0 0.0047
1348408800 20120923140000 0 0.0639 0.0014 0 0 0 0 0.0486 0 -0.1923 0 0 340.27 340.24 1634.53 0.74 0 0.0047
1348412400 20120923150000 0.1 0.0262 0.0013 0 0 0 0 0.0199 0 -0.1674 0 0 340.19 340.28 1634.7 0.84 0 0.0048
1348416000 20120923160000 0.1 0.0029 0.0014 0 0 0 0 0.0022 0 0.4404 0 0.0001 340.09 340.16 1634.26 0.95 0 0.0048
1348419600 20120923170000 0 0 0.0013 0 0 0 0 0 0 0.3114 0 0.0002 340.09 340.07 1633.94 0.97 0 0.0048
1348423200 20120923180000 2.1 0 0.0014 0 0 0 0 0 0 -0.1099 0 0.0002 338 340.1 1634.05 3.09 0.01 0.0062
1348426800 20120923190000 1.6 0 0.0015 0 0 0 0 0 0.0001 8.5713 -0.0001 0.0037 336.41 337.69 1625.39 5.04 0.02 0.0073
1348430400 20120923200000 1.2 0 0.0019 0 0 0 0 0 0.0001 6.1044 -0.0001 0.0052 335.22 335.97 1619.23 6.74 0.02 0.0082
1348434000 20120923210000 0 0 0.0021 0 0 0 0 0 0.0001 3.5716 -0.0002 0.0063 335.22 334.96 1615.62 7.34 0.01 0.0082
1348437600 20120923220000 0 0 0.0021 0 0 0 0 0 0.0002 -1.2521 -0.0002 0.0044 335.22 335.31 1616.88 7.74 0.01 0.0083
1348441200 20120923230000 0 0 0.0024 0 0 0 0 0 0.0002 0.4399 -0.0002 0.003 335.22 335.19 1616.44 8 0.01 0.0083
1348444800 20120924000000 0 0 0.0021 0 0 0 0 0 0.0002 -0.1533 -0.0002 0.0021 335.22 335.23 1616.6 8.17 0 0.0083
1348448400 20120924010000 3.5 0 0.0021 0 0 0 0 0 0.0002 0.0547 -0.0002 0.0014 331.75 335.22 1616.54 11.77 0.03 0.0113
1348452000 20120924020000 3.6 0 0.0027 0 0 0 0 0 0.0004 15.2962 -0.0003 0.0121 328.19 330.92 1601.09 16.52 0.06 0.0148
1348455600 20120924030000 3.3 0 0.0046 0 0 0 0 0 0.0006 12.5682 -0.0004 0.0216 324.95 327.39 1588.39 21.88 0.09 0.0185
1348459200 20120924040000 0.6 0 0.0094 0 0 0 0 0 0.0009 8.4914 -0.0005 0.0272 324.36 325.01 1579.82 25.05 0.08 0.0192
1348462800 20120924050000 0 0.0016 0.0092 0 0 0 0 0.0013 0.0011 3.1342 -0.0005 0.0236 324.36 324.13 1576.65 27.25 0.05 0.0192
1348466400 20120924060000 0 0.0297 0.0074 0 0 0 0 0.0244 0.0012 -1.0834 -0.0006 0.0163 324.38 324.44 1577.75 28.67 0.04 0.0191
1348470000 20120924070000 0.2 0.0428 0.0056 0 0 0 0 0.0351 0.0013 0.259 -0.0006 0.0113 324.22 324.36 1577.48 29.76 0.03 0.0193
1348473600 20120924080000 0 0.0494 0.0044 0 0 0 0 0.0406 0.0014 0.687 -0.0006 0.009 324.26 324.17 1576.79 30.4 0.02 0.0193
1348477200 20120924090000 0.6 0.0494 0.0038 0 0 0 0 0.0406 0.0014 -0.4278 -0.0007 0.0062 323.71 324.29 1577.22 31.37 0.03 0.02
1348480800 20120924100000 0.3 0.0873 0.0043 0 0 0 0 0.0719 0.0015 2.7802 -0.0007 0.0078 323.49 323.51 1574.41 32.14 0.02 0.0202
1348484400 20120924110000 0 0.2191 0.0042 0 0 0 0 0.1805 0.0016 0.1136 -0.0007 0.0072 323.67 323.48 1574.3 32.42 0.02 0.02
1348488000 20120924120000 0 0.2142 0.0037 0 0 0 0 0.1764 0.0016 -0.9002 -0.0007 0.005 323.84 323.73 1575.21 32.48 0.01 0.0198
1348491600 20120924130000 0 0.2059 0.0037 0 0 0 0 0.1694 0.0016 -0.5316 -0.0007 0.0035 324.01 323.88 1575.75 32.38 0.01 0.0196
1348495200 20120924140000 4 0.0428 0.0041 0 0 0 0 0.0352 0.0016 -0.625 -0.0007 0.0024 320.12 324.06 1576.38 36.35 0.08 0.0246
1348498800 20120924150000 0 0.0461 0.0049 0 0 0 0 0.0384 0.002 12.4886 -0.0008 0.0236 320.16 320.56 1563.76 38.39 0.06 0.0246
1348502400 20120924160000 0 0.0115 0.0053 0 0 0 0 0.0096 0.0021 1.9176 -0.0008 0.0183 320.17 320.02 1561.83 39.92 0.04 0.0246
1348506000 20120924170000 0 0 0.0051 0 0 0 0 0 0.0023 -0.6978 -0.0008 0.0127 320.17 320.22 1562.53 40.88 0.03 0.0246
1348509600 20120924180000 0 0 0.0044 0 0 0 0 0 0.0023 0.2425 -0.0008 0.0088 320.17 320.15 1562.29 41.43 0.02 0.0246
1348513200 20120924190000 0 0 0.0039 0 0 0 0 0 0.0024 -0.0788 -0.0009 0.0061 320.17 320.17 1562.36 41.71 0.01 0.0246
1348516800 20120924200000 0 0 0.0035 0 0 0 0 0 0.0024 0.0311 -0.0009 0.0042 320.17 320.16 1562.33 41.8 0.01 0.0246
1348520400 20120924210000 0 0 0.0032 0 0 0 0 0 0.0024 -0.0064 -0.0009 0.0029 320.17 320.17 1562.34 41.76 0.01 0.0246
1348524000 20120924220000 0 0 0.0031 0 0 0 0 0 0.0024 0.0064 -0.0009 0.002 320.16 320.16 1562.33 41.64 0 0.0246
1348527600 20120924230000 0 0 0.0028 0 0 0 0 0 0.0024 0.002 -0.0009 0.0014 320.16 320.16 1562.33 41.45 0 0.0246
1348531200 20120925000000 0 0 0.0027 0 0 0 0 0 0.0024 0.0035 -0.0009 0.001 320.16 320.16 1562.33 41.22 0 0.0246
1348534800 20120925010000 0 0 0.0028 0 0 0 0 0 0.0024 0.003 -0.0009 0.0007 320.16 320.16 1562.32 40.96 0 0.0246
1348538400 20120925020000 0 0 0.0028 0 0 0 0 0 0.0023 0.0031 -0.0008 0.0005 320.16 320.16 1562.32 40.69 0 0.0246
1348542000 20120925030000 0 0 0.0028 0 0 0 0 0 0.0023 0.003 -0.0008 0.0003 320.16 320.16 1562.32 40.4 0 0.0246
1348545600 20120925040000 0 0 0.0026 0 0 0 0 0 0.0023 0.003 -0.0008 0.0002 320.16 320.16 1562.32 40.11 0 0.0246
1348549200 20120925050000 0 0.0033 0.0025 0 0 0 0 0.0027 0.0023 0.003 -0.0008 0.0002 320.16 320.16 1562.31 39.81 0 0.0246
1348552800 20120925060000 0 0.0228 0.0025 0 0 0 0 0.019 0.0022 -0.0102 -0.0008 0.0001 320.18 320.16 1562.32 39.5 0 0.0246
1348556400 20120925070000 0 0.0489 0.0024 0 0 0 0 0.0407 0.0022 -0.0836 -0.0008 0.0001 320.22 320.19 1562.41 39.15 0 0.0245
1348560000 20120925080000 0 0.0832 0.0024 0 0 0 0 0.0693 0.0022 -0.1627 -0.0008 0.0001 320.29 320.23 1562.57 38.78 0 0.0244
1348563600 20120925090000 0 0.15 0.0022 0 0 0 0 0.1249 0.0021 -0.2725 -0.0008 0 320.41 320.31 1562.85 38.34 0 0.0242
1348567200 20120925100000 0 0.1239 0.0022 0 0 0 0 0.1032 0.0021 -0.5014 -0.0008 0 320.51 320.45 1563.35 37.93 0 0.0241
1348570800 20120925110000 0.1 0.0929 0.0021 0 0 0 0 0.0773 0.0021 -0.3188 -0.0008 0 320.49 320.54 1563.68 37.65 0 0.0241
1348574400 20120925120000 0 0.1158 0.0021 0 0 0 0 0.0964 0.002 0.2108 -0.0008 0.0007 320.59 320.48 1563.46 37.33 0 0.024
1348578000 20120925130000 0 0.1777 0.002 0 0 0 0 0.1479 0.002 -0.5301 -0.0008 0.0005 320.73 320.63 1564 36.93 0 0.0238
1348581600 20120925140000 0 0.1908 0.0019 0 0 0 0 0.1587 0.002 -0.5232 -0.0007 0.0004 320.89 320.77 1564.53 36.5 0 0.0236
1348585200 20120925150000 0 0.1386 0.002 0 0 0 0 0.1152 0.0019 -0.5774 -0.0007 0.0002 321.01 320.93 1565.11 36.12 0 0.0234
1348588800 20120925160000 0 0.0489 0.0018 0 0 0 0 0.0406 0.0019 -0.3506 -0.0007 0.0002 321.05 321.03 1565.46 35.82 0 0.0234
1348592400 20120925170000 0 0.0033 0.0019 0 0 0 0 0.0027 0.0019 -0.071 -0.0007 0.0001 321.05 321.05 1565.54 35.57 0 0.0234
1348596000 20120925180000 0 0 0.0017 0 0 0 0 0 0.0019 0.0147 -0.0007 0.0001 321.05 321.05 1565.52 35.32 0 0.0234
1348599600 20120925190000 0 0 0.0017 0 0 0 0 0 0.0018 -0.0015 -0.0007 0.0001 321.05 321.05 1565.52 35.07 0 0.0234
1348603200 20120925200000 0 0 0.0017 0 0 0 0 0 0.0018 0.004 -0.0007 0 321.05 321.05 1565.52 34.82 0 0.0234
1348606800 20120925210000 0 0 0.0017 0 0 0 0 0 0.0018 0.0021 -0.0007 0 321.05 321.05 1565.52 34.57 0 0.0234
1348610400 20120925220000 0 0 0.0017 0 0 0 0 0 0.0018 0.0027 -0.0007 0 321.04 321.05 1565.51 34.33 0 0.0234
1348614000 20120925230000 0.1 0 0.0017 0 0 0 0 0 0.0018 0.0024 -0.0007 0 320.95 321.04 1565.51 34.18 0 0.0235
1348617600 20120926000000 0.5 0 0.0017 0 0 0 0 0 0.0017 0.4712 -0.0007 0.0007 320.46 320.91 1565.03 34.51 0.01 0.0242
1348621200 20120926010000 1 0 0.0017 0 0 0 0 0 0.0018 2.1853 -0.0007 0.0041 319.48 320.3 1562.83 35.67 0.03 0.0255
1348624800 20120926020000 0.8 0 0.0019 0 0 0 0 0 0.0019 3.9391 -0.0007 0.0102 318.7 319.2 1558.85 37.24 0.04 0.0266
1348628400 20120926030000 0.5 0 0.0019 0 0 0 0 0 0.002 2.3994 -0.0007 0.0133 318.21 318.53 1556.42 38.79 0.04 0.0273
1348632000 20120926040000 0.6 0 0.002 0 0 0 0 0 0.0021 1.521 -0.0007 0.0133 317.63 318.11 1554.89 40.43 0.05 0.0282
1348635600 20120926050000 0.4 0.0016 0.0022 0 0 0 0 0.0013 0.0023 2.2863 -0.0008 0.0142 317.24 317.47 1552.58 41.94 0.04 0.0287
1348639200 20120926060000 0.2 0.0081 0.0023 0 0 0 0 0.0068 0.0024 1.0847 -0.0008 0.0132 317.05 317.16 1551.48 43.13 0.04 0.029
1348642800 20120926070000 0.1 0.029 0.0024 0 0 0 0 0.0244 0.0026 0.5346 -0.0008 0.0109 316.98 317.01 1550.94 43.96 0.03 0.0291
1348646400 20120926080000 0 0.0692 0.0024 0 0 0 0 0.0583 0.0026 0.1713 -0.0008 0.0084 317.04 316.97 1550.77 44.38 0.02 0.029
1348650000 20120926090000 0 0.1175 0.0023 0 0 0 0 0.0989 0.0027 -0.3333 -0.0008 0.0058 317.13 317.06 1551.11 44.5 0.01 0.0289
1348653600 20120926100000 0 0.2077 0.0024 0 0 0 0 0.1748 0.0027 -0.3564 -0.0009 0.004 317.31 317.16 1551.47 44.34 0.01 0.0286
1348657200 20120926110000 0 0.1385 0.0022 0 0 0 0 0.1165 0.0027 -0.7119 -0.0008 0.0028 317.42 317.36 1552.19 44.13 0.01 0.0285
1348660800 20120926120000 0.1 0.0789 0.0023 0 0 0 0 0.0663 0.0027 -0.3117 -0.0008 0.0019 317.39 317.45 1552.5 43.99 0.01 0.0285
1348664400 20120926130000 0 0.0934 0.0022 0 0 0 0 0.0785 0.0026 0.2587 -0.0008 0.0022 317.47 317.37 1552.24 43.77 0 0.0284
1348668000 20120926140000 1.1 0.0886 0.0023 0 0 0 0 0.0745 0.0026 -0.4601 -0.0008 0.0015 316.47 317.5 1552.7 44.59 0.03 0.0299
1348671600 20120926150000 0 0.0403 0.0024 0 0 0 0 0.034 0.0027 4.9333 -0.0009 0.0106 316.51 316.12 1547.72 45.25 0.02 0.0298
1348675200 20120926160000 0 0.0258 0.0024 0 0 0 0 0.0218 0.0028 -1.835 -0.0008 0.0073 316.53 316.64 1549.57 45.59 0.02 0.0298
1348678800 20120926170000 0 0.0016 0.0026 0 0 0 0 0.0013 0.0028 0.523 -0.0009 0.0051 316.53 316.49 1549.05 45.73 0.01 0.0298
1348682400 20120926180000 0 0 0.0026 0 0 0 0 0 0.0028 -0.1799 -0.0009 0.0035 316.53 316.54 1549.23 45.71 0.01 0.0298
1348686000 20120926190000 0 0 0.0024 0 0 0 0 0 0.0028 0.0653 -0.0009 0.0024 316.53 316.52 1549.16 45.59 0.01 0.0298
1348689600 20120926200000 0 0 0.0024 0 0 0 0 0 0.0028 -0.018 -0.0009 0.0017 316.53 316.53 1549.18 45.39 0 0.0298
1348693200 20120926210000 0 0 0.0022 0 0 0 0 0 0.0028 0.0103 -0.0009 0.0012 316.52 316.52 1549.17 45.14 0 0.0298
1348696800 20120926220000 0 0 0.0022 0 0 0 0 0 0.0028 0.0007 -0.0009 0.0008 316.52 316.52 1549.17 44.86 0 0.0298
1348700400 20120926230000 0 0 0.0022 0 0 0 0 0 0.0027 0.0039 -0.0008 0.0006 316.52 316.52 1549.17 44.56 0 0.0298
1348704000 20120927000000 0 0 0.0022 0 0 0 0 0 0.0027 0.0028 -0.0008 0.0004 316.52 316.52 1549.16 44.24 0 0.0298
1348707600 20120927010000 0 0 0.002 0 0 0 0 0 0.0027 0.0031 -0.0008 0.0003 316.52 316.52 1549.16 43.92 0 0.0298
1348711200 20120927020000 0 0 0.002 0 0 0 0 0 0.0026 0.003 -0.0008 0.0002 316.52 316.52 1549.16 43.59 0 0.0298
1348714800 20120927030000 0 0 0.0019 0 0 0 0 0 0.0026 0.003 -0.0008 0.0001 316.52 316.52 1549.15 43.26 0 0.0298
1348718400 20120927040000 0 0 0.0019 0 0 0 0 0 0.0026 0.0029 -0.0008 0.0001 316.52 316.52 1549.15 42.94 0 0.0298
1348722000 20120927050000 0 0.0045 0.0019 0 0 0 0 0.0038 0.0025 0.0029 -0.0008 0.0001 316.52 316.52 1549.15 42.6 0 0.0298
1348725600 20120927060000 0 0.0267 0.002 0 0 0 0 0.0225 0.0025 -0.0153 -0.0008 0 316.54 316.52 1549.16 42.25 0 0.0298
1348729200 20120927070000 0.5 0.0119 0.002 0 0 0 0 0.01 0.0025 -0.0988 -0.0008 0 316.07 316.55 1549.26 42.42 0.01 0.0305
1348732800 20120927080000 2 0.0386 0.0021 0 0 0 0 0.0326 0.0025 2.3175 -0.0008 0.0046 314.16 315.9 1546.92 44.51 0.07 0.0335
1348736400 20120927090000 0.7 0.0743 0.0022 0 0 0 0 0.0631 0.0027 8.3672 -0.0008 0.0218 313.55 313.57 1538.47 46.96 0.07 0.0344
1348740000 20120927100000 0 0.1411 0.0024 0 0 0 0 0.12 0.0029 0.1162 -0.0008 0.0222 313.66 313.54 1538.35 48.67 0.05 0.0342
1348743600 20120927110000 0 0.205 0.0024 0 0 0 0 0.1744 0.0031 -0.6105 -0.0008 0.0154 313.84 313.71 1538.97 49.6 0.03 0.034
1348747200 20120927120000 0 0.1619 0.0025 0 0 0 0 0.1376 0.0032 -0.6249 -0.0009 0.0106 313.97 313.88 1539.6 50.09 0.02 0.0337
1348750800 20120927130000 4.3 0.0609 0.0026 0 0 0 0 0.0517 0.0033 -0.4439 -0.0009 0.0074 309.87 314.01 1540.05 54.65 0.16 0.0406
1348754400 20120927140000 1.6 0.0342 0.0033 0 0 0 0 0.0294 0.004 14.4186 -0.001 0.0509 308.36 309.99 1525.49 60.79 0.18 0.0433
1348758000 20120927150000 0 0.104 0.0037 0 0 0 0 0.0898 0.0045 7.7967 -0.001 0.0539 308.45 307.82 1517.61 65.52 0.12 0.0431
1348761600 20120927160000 0 0.0356 0.0044 0 0 0 0 0.0307 0.0051 -3.0366 -0.0011 0.0373 308.48 308.67 1520.68 68.6 0.08 0.043
1348765200 20120927170000 0 0.0015 0.0046 0 0 0 0 0.0013 0.0056 0.8738 -0.0012 0.0258 308.48 308.42 1519.79 70.5 0.06 0.043
1348768800 20120927180000 0 0 0.0042 0 0 0 0 0 0.0058 -0.2927 -0.0013 0.0179 308.48 308.5 1520.09 71.57 0.04 0.043
1348772400 20120927190000 0 0 0.0037 0 0 0 0 0 0.006 0.1041 -0.0013 0.0124 308.48 308.47 1519.98 72.08 0.03 0.0431
1348776000 20120927200000 0 0 0.0036 0 0 0 0 0 0.0061 -0.0285 -0.0013 0.0085 308.48 308.48 1520.01 72.19 0.02 0.0431
1348779600 20120927210000 0 0 0.0034 0 0 0 0 0 0.0061 0.016 -0.0013 0.0059 308.48 308.48 1520 72.04 0.01 0.0431
1348783200 20120927220000 0 0 0.0033 0 0 0 0 0 0.006 0.0011 -0.0013 0.0041 308.48 308.48 1520 71.72 0.01 0.0431
1348786800 20120927230000 0 0 0.0034 0 0 0 0 0 0.006 0.0061 -0.0013 0.0028 308.48 308.48 1519.99 71.27 0.01 0.0431
1348790400 20120928000000 0 0 0.0036 0 0 0 0 0 0.0059 0.0043 -0.0013 0.002 308.47 308.47 1519.99 70.74 0 0.0431
1348794000 20120928010000 0 0 0.0036 0 0 0 0 0 0.0059 0.0049 -0.0013 0.0014 308.47 308.47 1519.98 70.16 0 0.0431
1348797600 20120928020000 0 0 0.0034 0 0 0 0 0 0.0058 0.0046 -0.0013 0.0009 308.47 308.47 1519.98 69.55 0 0.0431
1348801200 20120928030000 0 0 0.0033 0 0 0 0 0 0.0057 0.0046 -0.0012 0.0006 308.47 308.47 1519.97 68.92 0 0.0431
1348804800 20120928040000 0 0 0.0033 0 0 0 0 0 0.0056 0.0045 -0.0012 0.0004 308.47 308.47 1519.97 68.28 0 0.0431
1348808400 20120928050000 0 0.0033 0.0031 0 0 0 0 0.0028 0.0055 0.0044 -0.0012 0.0003 308.47 308.47 1519.96 67.64 0 0.0431
1348812000 20120928060000 0 0.0212 0.0029 0 0 0 0 0.0183 0.0054 -0.0093 -0.0012 0.0002 308.49 308.47 1519.97 66.97 0 0.043
1348815600 20120928070000 0 0.0375 0.0028 0 0 0 0 0.0324 0.0053 -0.0788 -0.0012 0.0001 308.52 308.49 1520.05 66.3 0 0.043
1348819200 20120928080000 0 0.0766 0.0028 0 0 0 0 0.0661 0.0053 -0.1231 -0.0011 0.0001 308.58 308.53 1520.18 65.59 0 0.0429
1348822800 20120928090000 0 0.1434 0.0028 0 0 0 0 0.1237 0.0052 -0.2701 -0.0011 0.0001 308.71 308.6 1520.45 64.83 0 0.0426
1348826400 20120928100000 0 0.1907 0.0026 0 0 0 0 0.1645 0.0051 -0.4971 -0.0011 0 308.87 308.74 1520.95 64.03 0 0.0424
1348830000 20120928110000 0 0.1385 0.0025 0 0 0 0 0.1194 0.005 -0.6165 -0.0011 0 308.99 308.91 1521.57 63.29 0 0.0421
1348833600 20120928120000 0 0.1776 0.0025 0 0 0 0 0.1531 0.0049 -0.3605 -0.0011 0 309.14 309.01 1521.94 62.52 0 0.0419
1348837200 20120928130000 0 0.1988 0.0025 0 0 0 0 0.1713 0.0048 -0.6076 -0.0011 0 309.31 309.18 1522.55 61.74 0 0.0416
1348840800 20120928140000 0 0.0815 0.0024 0 0 0 0 0.0702 0.0047 -0.6121 -0.001 0 309.38 309.35 1523.17 61.09 0 0.0415
1348844400 20120928150000 0 0.0228 0.0024 0 0 0 0 0.0196 0.0046 -0.1261 -0.001 0 309.4 309.39 1523.3 60.51 0 0.0414
1348848000 20120928160000 0 0.0081 0.0024 0 0 0 0 0.007 0.0045 -0.0468 -0.001 0 309.4 309.4 1523.34 59.95 0 0.0414
1348851600 20120928170000 0 0 0.0023 0 0 0 0 0 0.0044 -0.0128 -0.001 0 309.4 309.4 1523.36 59.41 0 0.0414
1348855200 20120928180000 0 0 0.0023 0 0 0 0 0 0.0044 0.0091 -0.001 0 309.4 309.4 1523.35 58.88 0 0.0414
1348858800 20120928190000 0 0 0.0023 0 0 0 0 0 0.0043 0.0017 -0.001 0 309.4 309.4 1523.35 58.35 0 0.0414
1348862400 20120928200000 0 0 0.0023 0 0 0 0 0 0.0042 0.0041 -0.001 0 309.4 309.4 1523.34 57.83 0 0.0414
